Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64651940,04/14/2025 11:51:18 PM,,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11365,61-00 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,HORACE HARDING EXPRESSWAY,73 AVENUE,HORACE HARDING EXPRESSWAY,73 AVENUE,ADDRESS,FRESH MEADOWS,FRANCIS LEWIS BOULEVARD,,In Progress,,,,08 QUEENS,4071280002,QUEENS,"1,046,476","209,932",ONLINE,Unspecified,QUEENS,,,,,,,,40.74267253,-73.77544094,"(40.7426725307322, -73.77544093564363)"
64649575,04/14/2025 11:50:49 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,610 WOODWARD AVENUE,WOODWARD AVENUE,GROVE STREET,LINDEN STREET,GROVE STREET,LINDEN STREET,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,,In Progress,,,04/15/2025 01:26:26 AM,05 QUEENS,4034080044,QUEENS,"1,009,861","196,514",ONLINE,Unspecified,QUEENS,,,,,,,,40.706025231232104,-73.90762679,"(40.706025231232104, -73.90762679199572)"
64643786,04/14/2025 11:50:42 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10306,759 TYSENS LANE,TYSENS LANE,MILL ROAD,WEED AVENUE,MILL ROAD,WEED AVENUE,ADDRESS,STATEN ISLAND,TYSENS LANE,,In Progress,,,04/15/2025 01:27:04 AM,03 STATEN ISLAND,5040580200,STATEN ISLAND,"953,516","143,514",MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.560535312830304,-74.11060934,"(40.560535312830304, -74.1106093396135)"
64651905,04/14/2025 11:50:26 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,25 COOPER STREET,COOPER STREET,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,COOPER STREET,,In Progress,,,,12 MANHATTAN,1022380011,MANHATTAN,"1,005,151","255,345",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86751286259146,-73.92443166,"(40.86751286259146, -73.92443165780526)"
64650131,04/14/2025 11:49:12 PM,,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,11204,1786 66 STREET,66 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,66 STREET,,In Progress,,,,11 BROOKLYN,3055600045,BROOKLYN,"986,653","164,738",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61884388186537,-73.99134423,"(40.61884388186537, -73.99134423261201)"
64645945,04/14/2025 11:49:05 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11368,42-18 JUNCTION BOULEVARD,JUNCTION BOULEVARD,42 AVENUE,43 AVENUE,42 AVENUE,43 AVENUE,ADDRESS,CORONA,JUNCTION BOULEVARD,,In Progress,,,,04 QUEENS,4015990049,QUEENS,"1,020,763","211,133",ONLINE,Unspecified,QUEENS,,,,,,,,40.74611251478622,-73.86822642,"(40.74611251478622, -73.86822642303434)"
64651229,04/14/2025 11:49:02 PM,04/15/2025 12:32:04 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10027,18 MT MORRIS PARK WEST,MT MORRIS PARK WEST,WEST  121 STREET,WEST  122 STREET,WEST  121 STREET,WEST  122 STREET,ADDRESS,NEW YORK,MOUNT MORRIS PARK WEST,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:32:08 AM,11 MANHATTAN,1017190001,MANHATTAN,"999,341","232,509",ONLINE,Marcus Garvey Park,MANHATTAN,,,,,,,,40.80484651053699,-73.9454893,"(40.80484651053699, -73.94548930106254)"
64648110,04/14/2025 11:48:47 PM,04/15/2025 12:03:07 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11221,265 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,MARCUS GARVEY BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/15/2025 12:03:12 AM,03 BROOKLYN,3016247501,BROOKLYN,"1,001,125","190,165",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688619681240574,-73.9391515,"(40.688619681240574, -73.93915150437026)"
64643846,04/14/2025 11:48:15 PM,04/15/2025 12:45:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10031,3395 BROADWAY,BROADWAY,WEST  137 STREET,WEST  138 STREET,WEST  137 STREET,WEST  138 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:45:49 AM,09 MANHATTAN,1020860036,MANHATTAN,"997,031","238,695",PHONE,Unspecified,MANHATTAN,,,,,,,,40.82182899613303,-73.95382155,"(40.82182899613303, -73.95382154719718)"
64647580,04/14/2025 11:48:11 PM,04/15/2025 12:28:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,375 MYRTLE AVENUE,MYRTLE AVENUE,ADELPHI STREET,CLERMONT AVENUE,ADELPHI STREET,CLERMONT AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:28:07 AM,02 BROOKLYN,3020457501,BROOKLYN,"992,253","191,826",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69319121203807,-73.97114051,"(40.69319121203807, -73.97114051145455)"
64643987,04/14/2025 11:48:09 PM,04/15/2025 12:09:08 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,901 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  104 STREET,WEST  105 STREET,WEST  104 STREET,WEST  105 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:09:11 AM,07 MANHATTAN,1018590001,MANHATTAN,"993,502","230,457",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.799222376760824,-73.96658337,"(40.799222376760824, -73.96658337046314)"
64644360,04/14/2025 11:48:02 PM,,DOT,Department of Transportation,Street Condition,Pothole,,10454,,,,,EAST 136 STREET,3 AVENUE,INTERSECTION,BRONX,,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,04/14/2025 11:48:02 PM,01 BRONX,,BRONX,"1,003,958","234,353",UNKNOWN,Unspecified,BRONX,,,,,,,,40.809898687197446,-73.92880668,"(40.809898687197446, -73.92880667609391)"
64651966,04/14/2025 11:47:15 PM,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11413,BROOKVILLE PARK,BROOKVILLE PARK,143 AVENUE,LANSING AVENUE,143 AVENUE,LANSING AVENUE,UNRECOGNIZED,SPRINGFIELD GARDENS,BROOKVILLE PARK,,In Progress,,,,13 QUEENS,4135380003,QUEENS,"1,055,224","180,370",PHONE,Unspecified,QUEENS,,,,,,,,40.66146624,-73.74418317,"(40.6614662429789, -73.744183172168)"
64643540,04/14/2025 11:47:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001,,,,,8 AVENUE,WEST 26 STREET,INTERSECTION,MANHATTAN,,N/A,Open,,,,04 MANHATTAN,,MANHATTAN,"985,054","211,504",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74720616047067,-73.99709836,"(40.74720616047067, -73.99709835797755)"
64643803,04/14/2025 11:47:00 PM,,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,10475,2515 EASTCHESTER PLACE,EASTCHESTER PLACE,,HUGUENOT AVE,,,ADDRESS,BRONX,,,Open,,,,12 BRONX,2056540265,BRONX,"1,034,303","262,317",PHONE,Unspecified,BRONX,,,,,,,,40.88653164370898,-73.81897964,"(40.88653164370898, -73.81897963965044)"
64651278,04/14/2025 11:46:54 PM,04/15/2025 12:15:54 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233,1939 FULTON STREET,FULTON STREET,HOWARD AVENUE,HULL STREET,HOWARD AVENUE,HULL STREET,ADDRESS,BROOKLYN,FULTON STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,04/15/2025 12:15:56 AM,03 BROOKLYN,3015310064,BROOKLYN,"1,006,888","186,555",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67869819460503,-73.91838321,"(40.67869819460503, -73.91838320588171)"
64644690,04/14/2025 11:46:45 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11206,482 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,In Progress,,,04/15/2025 02:35:52 AM,03 BROOKLYN,3017660027,BROOKLYN,"997,980","192,019",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.693713920472014,-73.95048808,"(40.693713920472014, -73.95048807970876)"
64643745,04/14/2025 11:46:44 PM,,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11230,1141 EAST   13 STREET,EAST   13 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   13 STREET,,In Progress,,,,14 BROOKLYN,3067240071,BROOKLYN,"994,636","165,724",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62154448470491,-73.96258742,"(40.62154448470491, -73.96258741572144)"
64652800,04/14/2025 11:46:41 PM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10065,225 EAST   63 STREET,EAST   63 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,04/14/2025 12:00:00 AM,08 MANHATTAN,1014180011,MANHATTAN,"994,214","217,537",PHONE,Unspecified,MANHATTAN,,,,,,,,40.76375963167554,-73.96403091,"(40.76375963167554, -73.96403091090507)"
64650382,04/14/2025 11:46:40 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10009,199 AVENUE B,AVENUE B,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,04/14/2025 12:00:00 AM,03 MANHATTAN,1003950003,MANHATTAN,"990,115","204,620",PHONE,Unspecified,MANHATTAN,,,,,,,,40.72830937692831,-73.97883917,"(40.72830937692831, -73.97883917312488)"
64644600,04/14/2025 11:45:46 PM,04/15/2025 12:48:01 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11207,2587 ATLANTIC AVENUE,ATLANTIC AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:48:06 AM,05 BROOKLYN,3036670028,BROOKLYN,"1,012,262","185,442",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67562788837191,-73.89901296,"(40.67562788837191, -73.89901296224843)"
64646071,04/14/2025 11:45:44 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,219 JAMAICA AVENUE,JAMAICA AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,MILLER AVENUE,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,JAMAICA AVENUE,,In Progress,,,04/15/2025 01:37:17 AM,05 BROOKLYN,3038960042,BROOKLYN,"1,013,974","187,161",PHONE,Unspecified,BROOKLYN,,,,,,,,40.68034056826085,-73.8928334,"(40.68034056826085, -73.89283339565121)"
64644651,04/14/2025 11:45:25 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372,34-46 73 STREET,73 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,73 STREET,,In Progress,,,04/15/2025 02:49:03 AM,03 QUEENS,4012590028,QUEENS,"1,013,845","213,127",MOBILE,Unspecified,QUEENS,,,,,,,,40.7516114,-73.89318433,"(40.7516113966311, -73.8931843337047)"
64650118,04/14/2025 11:45:19 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10007,5 PARK PLACE,PARK PLACE,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,PARK PLACE,,In Progress,,,,01 MANHATTAN,1001247502,MANHATTAN,"982,017","198,939",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.712718064103164,-74.00805474,"(40.712718064103164, -74.00805474394119)"
64643737,04/14/2025 11:45:17 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,64 WEST  165 STREET,WEST  165 STREET,ANDERSON AVENUE,WOODYCREST AVENUE,ANDERSON AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,WEST  165 STREET,,In Progress,,,,04 BRONX,2025080024,BRONX,"1,004,614","243,028",PHONE,Unspecified,BRONX,,,,,,,,40.83370761307047,-73.92641061,"(40.83370761307047, -73.9264106116077)"
64643843,04/14/2025 11:44:53 PM,04/15/2025 12:05:08 AM,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10459,1272 UNION AVENUE,UNION AVENUE,FREEMAN STREET,,FREEMAN STREET,,ADDRESS,BRONX,UNION AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/15/2025 12:05:13 AM,03 BRONX,2029680029,BRONX,"1,012,312","241,837",MOBILE,Unspecified,BRONX,,,,,,,,40.830417557629545,-73.89859735,"(40.830417557629545, -73.89859735206635)"
64644158,04/14/2025 11:44:34 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10469,1040B EAST  217 STREET,EAST  217 STREET,,,,,ADDRESS,BRONX,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",04/14/2025 12:00:00 AM,12 BRONX,2046990051,BRONX,"1,024,543","259,628",MOBILE,Unspecified,BRONX,,,,,,,,40.87920115,-73.8542935,"(40.8792011486289, -73.85429350155603)"
64643841,04/14/2025 11:44:12 PM,04/14/2025 11:55:36 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,139 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,LUDLOW STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/14/2025 11:55:38 PM,03 MANHATTAN,1004110029,MANHATTAN,"987,526","201,753",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.720441495007826,-73.98818164,"(40.720441495007826, -73.98818163945263)"
64652206,04/14/2025 11:44:12 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2520 JEROME AVENUE,JEROME AVENUE,EAST  190 STREET,WEST  192 STREET,EAST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,JEROME AVENUE,,In Progress,,,04/15/2025 02:13:39 AM,07 BRONX,2031900010,BRONX,"1,011,999","254,267",ONLINE,Unspecified,BRONX,,,,,,,,40.864535210918035,-73.89967694,"(40.864535210918035, -73.8996769420787)"
64650024,04/14/2025 11:44:02 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,127 EAST   90 STREET,EAST   90 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   90 STREET,,In Progress,,,,08 MANHATTAN,1015190014,MANHATTAN,"996,925","224,287",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78228314214844,-73.95423173,"(40.78228314214844, -73.95423172989281)"
64644557,04/14/2025 11:44:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11377,50-39 45 STREET,45 STREET,50 AVE,LAUREL HILL BLVD,,,ADDRESS,WOODSIDE,,N/A,Open,,,,02 QUEENS,4022950024,QUEENS,"1,006,160","207,667",PHONE,Unspecified,QUEENS,,,,,,,,40.73664744956042,-73.92093917,"(40.73664744956042, -73.9209391656129)"
64650715,04/14/2025 11:43:55 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1736 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,,In Progress,,,,11 BROOKLYN,3062260020,BROOKLYN,"984,980","163,051",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61421371218304,-73.99737067,"(40.61421371218304, -73.99737067336308)"
64647166,04/14/2025 11:43:32 PM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10456,831 EAGLE AVENUE,EAGLE AVENUE,EAST  159 STREET,EAST  161 STREET,EAST  159 STREET,EAST  161 STREET,ADDRESS,BRONX,EAGLE AVENUE,,In Progress,,,,01 BRONX,2026190027,BRONX,"1,009,483","238,483",MOBILE,Unspecified,BRONX,,,,,,,,40.821220322559874,-73.90883261,"(40.821220322559874, -73.9088326110657)"
64648401,04/14/2025 11:43:28 PM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11435,148-48 88 AVENUE,88 AVENUE,148 STREET,150 STREET,148 STREET,150 STREET,ADDRESS,JAMAICA,88 AVENUE,,In Progress,,,04/15/2025 01:11:51 AM,12 QUEENS,4096930029,QUEENS,"1,037,564","196,280",PHONE,Unspecified,QUEENS,,,,,,,,40.70525940726069,-73.80771029,"(40.70525940726069, -73.80771029332841)"
64651262,04/14/2025 11:43:25 PM,04/15/2025 12:33:58 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10038,200 BROADWAY,BROADWAY,DEY STREET,FULTON STREET,DEY STREET,FULTON STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:34:03 AM,01 MANHATTAN,1000790015,MANHATTAN,"981,657","198,143",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71053313523853,-74.00935301,"(40.71053313523853, -74.00935300780858)"
64643787,04/14/2025 11:43:24 PM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11211,GRAND STREET,GRAND STREET,GRAND STREET,KEAP STREET,GRAND STREET,KEAP STREET,INTERSECTION,,,,In Progress,,,04/15/2025 12:51:48 AM,01 BROOKLYN,,BROOKLYN,"997,245","198,469",PHONE,Unspecified,BROOKLYN,Other,,,,,,,40.71141876460024,-73.95312613,"(40.71141876460024, -73.95312612536931)"
64650312,04/14/2025 11:43:17 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10016,407 3 AVENUE,3 AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,04/14/2025 12:00:00 AM,06 MANHATTAN,1009090001,MANHATTAN,"989,633","209,734",PHONE,Unspecified,MANHATTAN,,,,,,,,40.74234635173061,-73.98057413,"(40.74234635173061, -73.98057412960222)"
64649192,04/14/2025 11:43:09 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10029,222 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,04/14/2025 12:00:00 AM,11 MANHATTAN,1016527501,MANHATTAN,"999,492","227,084",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78995610451298,-73.94495618,"(40.78995610451298, -73.94495618262616)"
64652691,04/14/2025 11:43:09 PM,04/14/2025 11:55:59 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11201,14 REMSEN STREET,REMSEN STREET,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,ADDRESS,BROOKLYN,REMSEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/14/2025 11:56:04 PM,02 BROOKLYN,3002510012,BROOKLYN,"984,830","192,498",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.695039295872704,-73.99790841,"(40.695039295872704, -73.99790841346679)"
64645893,04/14/2025 11:42:44 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11377,59-15 37 AVENUE,37 AVENUE,59 STREET,60 STREET,59 STREET,60 STREET,ADDRESS,WOODSIDE,37 AVENUE,,In Progress,,,04/15/2025 02:17:09 AM,02 QUEENS,4011980001,QUEENS,"1,011,064","212,494",MOBILE,Unspecified,QUEENS,,,,,,,,40.749882843093104,-73.90322417,"(40.749882843093104, -73.9032241651883)"
64644767,04/14/2025 11:41:45 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11237,187 IRVING AVENUE,IRVING AVENUE,STANHOPE STREET,HIMROD STREET,STANHOPE STREET,HIMROD STREET,ADDRESS,BROOKLYN,IRVING AVENUE,,In Progress,,,,04 BROOKLYN,3032700008,BROOKLYN,"1,006,653","194,962",PHONE,Unspecified,BROOKLYN,,,,,,,,40.70177406159581,-73.91920249,"(40.70177406159581, -73.9192024940685)"
64643778,04/14/2025 11:41:37 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10075,348 EAST   78 STREET,EAST   78 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   78 STREET,,In Progress,,,,08 MANHATTAN,1014520034,MANHATTAN,"996,882","220,597",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77215512685222,-73.95439394,"(40.77215512685222, -73.95439393600071)"
64646417,04/14/2025 11:41:34 PM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,691 CLEVELAND STREET,CLEVELAND STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,CLEVELAND STREET,,In Progress,,,04/15/2025 02:46:27 AM,05 BROOKLYN,3040810014,BROOKLYN,"1,016,819","182,437",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.667364251052675,-73.8825989,"(40.667364251052675, -73.88259890034345)"
64645207,04/14/2025 11:41:25 PM,04/15/2025 12:38:12 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11210,3211 AVENUE I,AVENUE I,EAST   32 STREET,NEW YORK AVENUE,EAST   32 STREET,NEW YORK AVENUE,ADDRESS,BROOKLYN,AVENUE I,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,04/15/2025 12:38:15 AM,14 BROOKLYN,3075780001,BROOKLYN,"999,462","168,591",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62940682492007,-73.94519668,"(40.62940682492007, -73.94519667836636)"
64650802,04/14/2025 11:41:24 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,2124A FULTON STREET,FULTON STREET,SOMERS STREET,ROCKAWAY AVENUE,SOMERS STREET,ROCKAWAY AVENUE,ADDRESS,BROOKLYN,FULTON STREET,,In Progress,,,04/15/2025 01:22:03 AM,16 BROOKLYN,3015510114,BROOKLYN,"1,008,645","186,426",PHONE,Unspecified,BROOKLYN,,,,,,,,40.678339451286064,-73.91204916,"(40.678339451286064, -73.91204916385954)"
64647238,04/14/2025 11:40:53 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,64-18 FRESH POND ROAD,FRESH POND ROAD,GROVE STREET,LINDEN STREET,GROVE STREET,LINDEN STREET,ADDRESS,RIDGEWOOD,FRESH POND ROAD,,In Progress,,,04/15/2025 12:53:04 AM,05 QUEENS,4035250050,QUEENS,"1,012,184","198,016",ONLINE,Unspecified,QUEENS,,,,,,,,40.71014083456102,-73.89924202,"(40.71014083456102, -73.89924202097941)"
